medication_name,age_band,age_min_years,age_max_years,source_system,source_abbreviation,source_title,source_version,source_date,source_url,source_locator,population_anchor,population_summary,dosage_anchor,dosage_summary,evidence_status,scientific_review_status,editorial_status,display_eligible,therapeutic_runtime_eligible,content_sha256
Asenapina,ADULT,18,64,DailyMed/FDA,DM,"SAPHRIS (ASENAPINE MALEATE) TABLET [ALLERGAN, INC.]",22,"Dec 12, 2025",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5429f134-839f-4ffc-9944-55f51238def8,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/5429f134-839f-4ffc-9944-55f51238def8.xml,2 D OSAGE AND ADMINISTRATION,"SAPHRIS is indicated for: Schizophrenia in adults [see Clinical Studies ( 14.1 )] Bipolar I disorder [see Clinical Studies ( 14.2 )] • Acute monotherapy 2 D OSAGE AND ADMINISTRATION Starting Dose Recommended Dose Maximum Dose Schizophrenia – acute treatment in adults (2.2) 5 mg sublingually twice daily 5 mg | (2.1, 17) 2.1 Administration Instructions SAPHRIS is a sublingual tablet. | 2.2 Schizophrenia The recommended dose of SAPHRIS is 5 mg given twice daily.",2 D OSAGE AND ADMINISTRATION,"2 D OSAGE AND ADMINISTRATION Starting Dose Recommended Dose Maximum Dose Schizophrenia – acute treatment in adults (2.2) 5 mg sublingually twice daily 5 mg | (2.1, 17) 2.1 Administration Instructions SAPHRIS is a sublingual tablet. | 2.2 Schizophrenia The recommended dose of SAPHRIS is 5 mg given twice daily.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,569b6e56ea0c33c669a36178e56213c76e926d7c7fd600f33b429065fa7a3cac
Asenapina,OLDER_ADULT,65,,DailyMed/FDA,DM,"SAPHRIS (ASENAPINE MALEATE) TABLET [ALLERGAN, INC.]",22,"Dec 12, 2025",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5429f134-839f-4ffc-9944-55f51238def8,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/5429f134-839f-4ffc-9944-55f51238def8.xml,8.5 Geriatric Use,"Clinical studies of SAPHRIS in the treatment of schizophrenia and bipolar mania did not include sufficient numbers of patients aged 65 and over to determine whether or not they respond differently than younger patients. Of the approximately 2250 patients in pre-marketing clinical studies of SAPHRIS, 1.1% (25) were 65 years of age or over. Multiple factors that might increase the pharmacodynamic response to SAPHRIS, causing poorer tolerance or orthostasis, could be present in elderly patients, and these patients should be monitored carefully. Based on a pharmacokinetic study in elderly patients,",2 D OSAGE AND ADMINISTRATION,"2 D OSAGE AND ADMINISTRATION Starting Dose Recommended Dose Maximum Dose Schizophrenia – acute treatment in adults (2.2) 5 mg sublingually twice daily 5 mg | (2.1, 17) 2.1 Administration Instructions SAPHRIS is a sublingual tablet. | 2.2 Schizophrenia The recommended dose of SAPHRIS is 5 mg given twice daily.",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,569b6e56ea0c33c669a36178e56213c76e926d7c7fd600f33b429065fa7a3cac
Atomoxetina,CHILD,0,11,DailyMed/FDA,DM,STRATTERA (ATOMOXETINE HYDROCHLORIDE) CAPSULE [ELI LILLY AND COMPANY],68,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=309de576-c318-404a-bc15-660c2b1876fb,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/309de576-c318-404a-bc15-660c2b1876fb.xml,8.4 Pediatric Use,"The safety and effectiveness of STRATTERA for the treatment of ADHD have been established in pediatric patients 6 years of age and older. Anyone considering the use of STRATTERA in a pediatric patient should balance the potential risks with the clinical need [see Boxed Warning and Warnings and Precautions (5.1, 5.3, 5.4, 5.10)]. The atomoxetine pharmacokinetics in pediatric patients 6 years of age and older were similar to those in adults. The safety and effectiveness of STRATTERA in pediatric patients less than 6 years of age have not been established.",2 DOSAGE AND ADMINISTRATION,(2.3) 1 Administer either as once daily dosage in the morning or as evenly divided twice daily dosage in the morning and late afternoon/early evening. | Age and Body Weight Starting Dosage Target Dosage 1 Maximum Total Daily Dose 1 Pediatrics who weigh less than 70 kg 0.5 mg/kg/day 1.2 mg/kg/day | Table 1: Recommended Dosage of STRATTERA for Acute Treatment of ADHD a Administer either as once daily dosage in the morning or as evenly divided,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,1908b0bf01da683461b75205488d4e968c3a61013ed7ca6a6f27605caf41daf7
Atomoxetina,ADOLESCENT,12,17,DailyMed/FDA,DM,STRATTERA (ATOMOXETINE HYDROCHLORIDE) CAPSULE [ELI LILLY AND COMPANY],68,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=309de576-c318-404a-bc15-660c2b1876fb,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/309de576-c318-404a-bc15-660c2b1876fb.xml,8.4 Pediatric Use,"The safety and effectiveness of STRATTERA for the treatment of ADHD have been established in pediatric patients 6 years of age and older. Anyone considering the use of STRATTERA in a pediatric patient should balance the potential risks with the clinical need [see Boxed Warning and Warnings and Precautions (5.1, 5.3, 5.4, 5.10)]. The atomoxetine pharmacokinetics in pediatric patients 6 years of age and older were similar to those in adults. The safety and effectiveness of STRATTERA in pediatric patients less than 6 years of age have not been established.",2 DOSAGE AND ADMINISTRATION,(2.3) 1 Administer either as once daily dosage in the morning or as evenly divided twice daily dosage in the morning and late afternoon/early evening. | Age and Body Weight Starting Dosage Target Dosage 1 Maximum Total Daily Dose 1 Pediatrics who weigh less than 70 kg 0.5 mg/kg/day 1.2 mg/kg/day | Table 1: Recommended Dosage of STRATTERA for Acute Treatment of ADHD a Administer either as once daily dosage in the morning or as evenly divided,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,1908b0bf01da683461b75205488d4e968c3a61013ed7ca6a6f27605caf41daf7
Atomoxetina,ADULT,18,64,DailyMed/FDA,DM,STRATTERA (ATOMOXETINE HYDROCHLORIDE) CAPSULE [ELI LILLY AND COMPANY],68,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=309de576-c318-404a-bc15-660c2b1876fb,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/309de576-c318-404a-bc15-660c2b1876fb.xml,2 DOSAGE AND ADMINISTRATION,STRATTERA is indicated for the treatment of attention-deficit/hyperactivity disorder (ADHD) in adults and pediatric patients 6 years of age and older. STRATTERA is indicated as (2.3) 1 Administer either as once daily dosage in the morning or as evenly divided twice daily dosage in the morning and late afternoon/early evening. | Age and Body Weight Starting Dosage Target Dosage 1 Maximum Total Daily Dose 1 Pediatrics who weigh less than 70 kg 0.5 mg/kg/day 1.2 mg/kg/day | Table 1: Recommended Dosage of STRATTERA for Acute Treatment of ADHD a Administer,2 DOSAGE AND ADMINISTRATION,(2.3) 1 Administer either as once daily dosage in the morning or as evenly divided twice daily dosage in the morning and late afternoon/early evening. | Age and Body Weight Starting Dosage Target Dosage 1 Maximum Total Daily Dose 1 Pediatrics who weigh less than 70 kg 0.5 mg/kg/day 1.2 mg/kg/day | Table 1: Recommended Dosage of STRATTERA for Acute Treatment of ADHD a Administer either as once daily dosage in the morning or as evenly divided,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,1908b0bf01da683461b75205488d4e968c3a61013ed7ca6a6f27605caf41daf7
Atomoxetina,OLDER_ADULT,65,,DailyMed/FDA,DM,STRATTERA (ATOMOXETINE HYDROCHLORIDE) CAPSULE [ELI LILLY AND COMPANY],68,"Jul 15, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=309de576-c318-404a-bc15-660c2b1876fb,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/309de576-c318-404a-bc15-660c2b1876fb.xml,8.5 Geriatric Use,"The safety, efficacy and pharmacokinetics of STRATTERA in geriatric patients have not been evaluated. Clinical studies of STRATTERA did not include sufficient numbers of patients 65 years of age and older to determine whether they respond differently from younger adult patients.",2 DOSAGE AND ADMINISTRATION,(2.3) 1 Administer either as once daily dosage in the morning or as evenly divided twice daily dosage in the morning and late afternoon/early evening. | Age and Body Weight Starting Dosage Target Dosage 1 Maximum Total Daily Dose 1 Pediatrics who weigh less than 70 kg 0.5 mg/kg/day 1.2 mg/kg/day | Table 1: Recommended Dosage of STRATTERA for Acute Treatment of ADHD a Administer either as once daily dosage in the morning or as evenly divided,official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,1908b0bf01da683461b75205488d4e968c3a61013ed7ca6a6f27605caf41daf7
Brexpiprazol,CHILD,0,11,DailyMed/FDA,DM,"REXULTI (BREXPIPRAZOLE) TABLET REXULTI (BREXPIPRAZOLE) KIT [OTSUKA AMERICA PHARMACEUTICAL, INC.]",26,"May 28, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2d301358-6291-4ec1-bd87-37b4ad9bd850,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/2d301358-6291-4ec1-bd87-37b4ad9bd850.xml,8.4 Pediatric Use,"8.4 Pediatric Use Schizophrenia The safety and effectiveness of REXULTI for treatment of schizophrenia have been established in pediatric patients 13 years of age and older. Use of REXULTI in this population is supported by evidence from adequate and well-controlled studies in adults and pediatric patients with schizophrenia, pharmacokinetic data from adults and pediatric patients, and safety data in pediatric patients 13 to 17 years of age [see Warnings and Precautions (5.6), Adverse Reactions (6.1), Clinical Pharmacology (12.3) , Clinical Studies (14.2)]. The safety and effectiveness of REXULTI for the",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Administer REXULTI orally once daily with or without food. | (2, 12.3) Indication Starting Dosage Recommended Target Dosage Maximum Dosage MDDAdults (2.2) 0.5 mg/day or1 mg/day 2 mg/day 3 mg/day SchizophreniaAdults (2.3) 1 mg/day 2 | (2.5) CrCl<60 mL/minute: Maximum recommended dosage is 2 mg once daily for patients with MDD or agitation associated with dementia due to Alzheimer's disease and",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,debbfe79acd98cfa9c27019d82e269aab29be777e621ad6fbf4213db11d0b974
Brexpiprazol,ADOLESCENT,12,17,DailyMed/FDA,DM,"REXULTI (BREXPIPRAZOLE) TABLET REXULTI (BREXPIPRAZOLE) KIT [OTSUKA AMERICA PHARMACEUTICAL, INC.]",26,"May 28, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2d301358-6291-4ec1-bd87-37b4ad9bd850,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/2d301358-6291-4ec1-bd87-37b4ad9bd850.xml,8.4 Pediatric Use,"8.4 Pediatric Use Schizophrenia The safety and effectiveness of REXULTI for treatment of schizophrenia have been established in pediatric patients 13 years of age and older. Use of REXULTI in this population is supported by evidence from adequate and well-controlled studies in adults and pediatric patients with schizophrenia, pharmacokinetic data from adults and pediatric patients, and safety data in pediatric patients 13 to 17 years of age [see Warnings and Precautions (5.6), Adverse Reactions (6.1), Clinical Pharmacology (12.3) , Clinical Studies (14.2)]. The safety and effectiveness of REXULTI for the",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Administer REXULTI orally once daily with or without food. | (2, 12.3) Indication Starting Dosage Recommended Target Dosage Maximum Dosage MDDAdults (2.2) 0.5 mg/day or1 mg/day 2 mg/day 3 mg/day SchizophreniaAdults (2.3) 1 mg/day 2 | (2.5) CrCl<60 mL/minute: Maximum recommended dosage is 2 mg once daily for patients with MDD or agitation associated with dementia due to Alzheimer's disease and",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,debbfe79acd98cfa9c27019d82e269aab29be777e621ad6fbf4213db11d0b974
Brexpiprazol,ADULT,18,64,DailyMed/FDA,DM,"REXULTI (BREXPIPRAZOLE) TABLET REXULTI (BREXPIPRAZOLE) KIT [OTSUKA AMERICA PHARMACEUTICAL, INC.]",26,"May 28, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2d301358-6291-4ec1-bd87-37b4ad9bd850,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/2d301358-6291-4ec1-bd87-37b4ad9bd850.xml,2 DOSAGE AND ADMINISTRATION,"REXULTI is indicated for: Adjunctive treatment to antidepressants for major depressive disorder (MDD) in adults Treatment of schizophrenia in adults and pediatric patients ages 13 2 DOSAGE AND ADMINISTRATION Administer REXULTI orally once daily with or without food. | (2, 12.3) Indication Starting Dosage Recommended Target Dosage Maximum Dosage MDDAdults (2.2) 0.5 mg/day or1 mg/day 2 mg/day 3 mg/day SchizophreniaAdults (2.3) 1 mg/day 2 | (2.5) CrCl<60 mL/minute: Maximum recommended dosage is 2 mg once daily for patients with MDD or agitation associated with dementia due to Alzheimer's disease and",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Administer REXULTI orally once daily with or without food. | (2, 12.3) Indication Starting Dosage Recommended Target Dosage Maximum Dosage MDDAdults (2.2) 0.5 mg/day or1 mg/day 2 mg/day 3 mg/day SchizophreniaAdults (2.3) 1 mg/day 2 | (2.5) CrCl<60 mL/minute: Maximum recommended dosage is 2 mg once daily for patients with MDD or agitation associated with dementia due to Alzheimer's disease and",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,debbfe79acd98cfa9c27019d82e269aab29be777e621ad6fbf4213db11d0b974
Brexpiprazol,OLDER_ADULT,65,,DailyMed/FDA,DM,"REXULTI (BREXPIPRAZOLE) TABLET REXULTI (BREXPIPRAZOLE) KIT [OTSUKA AMERICA PHARMACEUTICAL, INC.]",26,"May 28, 2026",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2d301358-6291-4ec1-bd87-37b4ad9bd850,https://dailymed.nlm.nih.gov/dailymed/services/v2/spls/2d301358-6291-4ec1-bd87-37b4ad9bd850.xml,8.5 Geriatric Use,"Antipsychotic drugs increase the risk of death in elderly patients with dementia-related psychosis. REXULTI is not approved for the treatment of patients with dementia-related psychosis [see Boxed Warning, Warnings and Precautions (5.1)].",2 DOSAGE AND ADMINISTRATION,"2 DOSAGE AND ADMINISTRATION Administer REXULTI orally once daily with or without food. | (2, 12.3) Indication Starting Dosage Recommended Target Dosage Maximum Dosage MDDAdults (2.2) 0.5 mg/day or1 mg/day 2 mg/day 3 mg/day SchizophreniaAdults (2.3) 1 mg/day 2 | (2.5) CrCl<60 mL/minute: Maximum recommended dosage is 2 mg once daily for patients with MDD or agitation associated with dementia due to Alzheimer's disease and",official_population_section_located,official_source_extracted_pending_clinical_review,source_excerpt_display_only,true,false,debbfe79acd98cfa9c27019d82e269aab29be777e621ad6fbf4213db11d0b974
Bromazepam,CHILD,0,11,Health Canada,HC,BROMAZEPAM Product Monograph,Control No. 216862,2018-09-06,https://pdf.hres.ca/dpd_pm/00062167.PDF,Indications and Clinical Use; Special Populations; Dosage and Administration,Indications and Clinical Use; Special Populations; Dosage and Administration,The product monograph does not recommend bromazepam below 18 years because clinical experience is insufficient.,Indications and Clinical Use; Special Populations; Dosage and Administration,The monograph separates usual adult dosing from a lower initial dose for older or debilitated patients.,alternate_official_product_information_curated,official_source_extracted_pending_clinical_review,source_summary_display_only,true,false,852942f5ca70131489feafb12d6b4ebb145c4c350382c7debebf6acceb6b43b9
Bromazepam,ADOLESCENT,12,17,Health Canada,HC,BROMAZEPAM Product Monograph,Control No. 216862,2018-09-06,https://pdf.hres.ca/dpd_pm/00062167.PDF,Indications and Clinical Use; Special Populations; Dosage and Administration,Indications and Clinical Use; Special Populations; Dosage and Administration,The product monograph does not recommend bromazepam below 18 years because clinical experience is insufficient.,Indications and Clinical Use; Special Populations; Dosage and Administration,The monograph separates usual adult dosing from a lower initial dose for older or debilitated patients.,alternate_official_product_information_curated,official_source_extracted_pending_clinical_review,source_summary_display_only,true,false,852942f5ca70131489feafb12d6b4ebb145c4c350382c7debebf6acceb6b43b9
